Tweet Content,Sentiment,Label
"Kaya di nag attend sa debate sponsored by SMNI si ma dumb leni robredo, mapapahiya at mabubutata sya ni Prof. Carlos.",Negative,Hate
"Yung mga plano netong mga Lalaking kandidato nagawa na ni MARIA LEONOR ""LENI"" ROBREDO -- wg nga kayo 🥹😌",Negative,Hate
mga pangit ang ugali for leni robredo shuta panget na nga ugali ko iluluklok ko pa ba yung pangit din ang ugali syempre hindi sana kayo rin or else mas pangit kayo at ang ugali niyo,Negative,Hate
Halatang si Leni Robredo din ang gumawa ng mga itatanong sa knya tapos binigay nalang kay Pinky Webb... Mga utoutong kakampinks lng nagpapaloko 🤣🤣🤣🤣,Negative,Hate
TANGINA MO BONGBONG MARCOS! https://t.co/vt3kRIqDrd,Negative,Hate
"UTANG NA LOOB, PAKIPANALO SI LENI ROBREDO, KIKO PANGILINAN, AT ANG BUONG TROPANG ANGAT. HINDI KO KAYANG MANIRAHAN SA BANSANG PINAPAYAGANG MAMAYAGPAG ANG KORAPSYON AT KASINUNGALINGAN. GISING, PINAS!",Negative,Hate
Ang kapal ni Isko i-call out si Leni Robredo. Eh siya nga 5 beses lumipat ng partido. Siya ang sigurado mang-iiwan! #traposiisko TRAPO SI ISKO! https://t.co/10LYYDxjHG,Negative,Hate
"Leni: nakagraduate
Pacman: nakagraduate
Isko: nakagraduate
Ping: nakagraduate
Bongbong: Marcos",Negative,Hate
@iamwhatiam300 bka isa ka sa binabanggit ni ex Senator Nikki Coseteng na mga tropa ni Bongbong Marcos na sumusuporta sa kanya mga lulong sa droga. Ha ha ha kitang-kita nmn sa hitsura ni Bongbong Marcos eh,Negative,Hate
"Your Nanay L will win because she has a higher Google search?

I looked up Leody de Guzman because I wanted to know who the guy is but I have below zero intention of voting for him.

Googling is not voting. Get your mind working.",Negative,Hate
@ArielLadaga @coresheki @diwata48_ chill ba yung nagiispam ng Video ni kandidato mo sa mga tweets na related kay Presidential Candidate Leni Robredo?,Negative,Hate
@cnnphilippines Sana manalo si Leni Robredo para maka balik na sa manga brgy ang pagbibinta nga illegal drugs.  Tulad sa panahon ni @noynoyaquino or Abnoy 💥,Negative,Hate
Leni Robredo: We don't like Leni as President - Sign the Petition! https://t.co/BCPAbd7SYj via @Change,Negative,Hate
"@quoterina Ugali mo besh ayusen mo  hinde ako naki pag barda nkita ko lng mga tweet mo ang yabang mo 
Vote muna tayo ky leni robredo if manalo ska ka mag yabang sure ako doon my pkinabang tayo ..✌✌ at sabi ko ky lord wla ako senabe na rold ..hahhaa dami  ko tawa ko sau 🤭🤭🤭",Negative,Hate
"@lenirobredo Sana lng walng dayan gaya nun na dinaya ni leni si bongbong marcos. Lumaban kayo ng patas wag kayong mandaya kng tunay kyong alagad n Lord. At sana lng di bbalik ang drug lord at drug pusher, snatcher patayan at hold-upper sa mga sasakyan kung ikaw robledo ang uupo sa malacañang",Negative,Hate
"Ikaw lang @ilda_talk ang nagsasabing walang substance ang pinagsasasabi ni VP Leni Robredo. Kung matalino ka, hindi mo masasabi iyan. Araw araw tinitira ninyo siya, kaya araw araw dumadami ang supporters niya. Salamat sa inyong mga asal trolls kung siraan ang isang hindi kawatan https://t.co/GuryDGu5Jl",Negative,Hate
Jose Montemayor Jr is a doctor who says that mandated vaccinations are anti-human rights. So really he's a doctor like an acupuncturist is a doctor. Because a real medical doctor would never say that.,Negative,Hate
@Pepsicollagen Just as I thought humihingi si Bongbong Marcos ng advance copy ng questions sa debate/ forum. It is either mahina sya at mabagal mag isip o pipiliin niya mga questions na sasagutjn niya. Ang tawag diyan selective thinking. Hindi kya ng utak niya mga tanong na mahihirap.,Negative,Hate
Wow @IskoMoreno the audacity for you to call out Leni Robredo. Hiyang hiya ko sayo! So much for lim and erap's ass wiper #LetLeniLead #LabanLeni #WithdrawIsko,Negative,Hate
"Leni, beat Bongbong Marcos one more time!",Negative,Hate
Ano vp leni pakana nyo rin ba na utusan yang KAKAMPON mo na mangganyan sila ng tao For what ha para mabawasan ang BOTO namen kay BONGBONG MARCOS JR.. Tanggapin mo na lng leni na TALOnan kana. https://t.co/Gok0OiSiwe,Negative,Hate
"""Ang sinungaling sa umpisa ay sinungaling sa kahuli hulihan. Kawawa ang mga Pilipino na napapa paniwala nya""
- VP Leni Robredo

#SaGobyernongTapatAngatBuhayLahat 
#KulayRosasAngBukas 
#LetLeniLead
#LetLeniKikoLead2022 https://t.co/0Kky80HbG9",Negative,Hate
@Mimikatsuu Bakit di c Leni Robredo ang tanungin natin. As far as i remember sya yung Vice president of the Philippines right?. Ay nabibigay nga pala sya lugaw. And marami rin syang na accomplish like pag rereklamo sa gobyerno. I'm sorry i mean it.,Negative,Hate
WALANG NAGAWA SI BONGBONG MARCOS PERIOD,Negative,Hate
"wait, gagu a solid dds hs batchmate ay leni robredo supporter naaa 😭😭😭😭",Negative,Hate
"Isang malutong na tangeeeeeeena mo!
 Leni Robredo, try to be number 1 muna https://t.co/Wr4dWIE6qW",Negative,Hate
"@maracepeda @piaranada @jnery_newsstand @indayevarona @beacupin @newsdwight @ramboreports @ryanmacasero @herbie_gomez @jairojourno .@jairojourno talks about receiving threats following his coverage of Bongbong Marcos, and how he contextualized it with facts about Martial Law under the late dictator Ferdinand Marcos. #COCfiling #PHVote #WeDecide

WATCH #InTheRunning: https://t.co/m5vE68dGKI",Negative,Hate
"@atepre_ning @__BryanNotBrian Ah I see. For context, itong Rappler Fact Check post ay fake. Yung graphic on the right was made by Team Leni Robredo, and as we all know it went viral so I'm guessing this is how the trolls are trying to discredit VP's achievements. :)

Hope this helps!",Negative,Hate
"#NagaIsPink #BicolIsPink 
President leni robredo 

Hindi lahat tanga! wag mo lahatin! lahat ng kurap hindi mananalo! mark my word https://t.co/siIraFHmhd",Negative,Hate
Leody de Guzman komunista. Ikaw ba ang susunod na Joma? Hoy wag kami!,Negative,Hate
visit daw kayo bongbong marcos dot com &amp; youtube channel n’ya HAHAAHAHAHAHHABAHAHAHAHHAHAHAHA 😭😭😭😭😭,Negative,Hate
"@ABSCBNNews hinahanapan nyo ng diploma si bbm, pero mga celebrity endorser ni leni robredo hindi pa ata nakatapos ng hs.",Negative,Hate
"@prinsesachinita ibiboto sana namin kaso nalaman namin na siya pala ang worst VP ng bansang Pilipinas.. at lumabas sa ABS CBN network mo na 393M+ reactions, comments sa FB mula 2016 na puro negative.. paano pagkakatiwalaan? search mo sa google kung bobo ba si leni robredo malalaman mo sagot. dali",Negative,Hate
"@Iamdeejaypogi Jusmeh, UTAL-UTAL nga magsalita yang Bongbong Marcos mo at WALAng sense ang mga sinasabi...
ipaPALAMAN daw ang SALN? hahaha #SMNIpresidentialdebate 
https://t.co/ZcQagN35cK",Negative,Hate
"#ICYMI: Robredo on Marcos Jr.: “Wala nang redemption. Ang sinungaling sa simula, sinungaling hanggang dulo.” https://t.co/AuS87ai1Jc",Negative,Hate
Bongbong Marcos is really a non-negotiable. Tsk tsk.,Negative,Hate
"@pinkapperture @6gon_ Dapat sa pag-endorso ng mga kulto at sekta sa mandarambong, eendorso na rin ng hayagan - at hindi mga patutsada lang - si Leni Robredo. Dyan laging dehado ang Katolikong simbahan.",Negative,Hate
"@akosijaaaaam Let us use this logic to them. So yung pagsisi nila sa Mamasapano kay Leni Robredo or kay PNoy or sa LP, is mali if we are going to follow this logic kasi ""You can never be the president if you don't know how to kill somebody"" right? Lol",Negative,Hate
Loser! Leni Robredo 😏 https://t.co/dqaP0IxiJN,Negative,Hate
"@arbetooot Ika nga ni Prof Walden

""Bongbong Marcos is a fucking coward."" HAHAHA",Negative,Hate
"Voting for Bongbong Marcos on May 9 is not about loyalty and continuing PRRDs legacy. It is feeding Imelda's ego. 

#realitycheck",Negative,Hate
"“Ano ba naman itong mga ito. Ayaw na ayaw sa Martial Law noon tapos ngayon puro Bongbong Marcos.”

FACT! 🙂 My lolo assured me that he will never vote for Marcos dahil alam niya ang dumi at pangyayari during Marcos’ regime.",Negative,Hate
"BAKIT KAMI NAGBABAYAD NG UTANG NG MARCOS ADMINISTRATION HANGGANG NGAYON, ISKO MORENO DOMAGOSO? 

""Move on"" niya mukha niya. Sana hindi makalimutan ng Maynila ang anti-poor policies niya.",Negative,Hate
"Si jillian lutang kasama si kiko panglinana na ayaw ni vice ganda at si inang leni luagaw robredo
#PilipinasIsPink
#KulayRosasAngBukas #KayLeniPatayTayo #LeniKikoMitingDeAvance https://t.co/1HZd4HvTfU",Negative,Hate
@guingonabart I would trade Pacquiao for Ernie Abella. The latter had better answers.,Negative,Hate
"Ang ibig bang sabihin ng LBM sa #LBM2022 ay 
"" Loser na Bongbong Marcos ""?🤣

Okay. Sa amin na yung BBM
"" Basta Bicolana Mananalo ""
Hindi ako Liberal Party kaya hindi ko iboboto si kiko pangilinan as VP. Please Bam Aquino mag VP ka na lang or Isko #WithdrawIsko #LetLeniLead2022",Negative,Hate
"Really fascinating investigation into how social media rewrites history, disseminates fake news and dictates political future. The Marcos makeover: How history was rewritten to place a dictator's son on the cusp of power https://t.co/Etz5BKYNxt via @ABCaustralia",Negative,Hate
Summary of Leni Robredo's Platform: Bawal ang Marcos https://t.co/aCfA0tNQlg,Negative,Hate
"@1H3LLuVahB @iamAyie_a @RobinManabat23 @linographics05 @tigress0509 @jecondraysbak @ceso @nicoquejano Full article, saksak mo sa baga mo: https://t.co/oD7HfOU0EK",Negative,Hate
"Dictator's son on the cusp of power in the #Philippines #marcos
https://t.co/5wbFYVWlG4",Negative,Hate
Bongbong Marcos naglalakad na keyboard smash.,Negative,Hate
"Dear @barrygutierrez3,

Ang karuwagan niyo ang magpapatalo kay VP Leni. Kahit mag-game theory ka pa, beneficial kay VP Leni ang maghabla sa mga nagpapakalat ng red propaganda. Ang tigas ng ulo niyo.

“Bongbong Marcos will never sleep with the enemies of the state. Never.”

--Sara",Negative,Hate
"Hindi naman talaga nila aayusin iyan. Tignan mo naman kung sino ang mga kakampi ni Bongbong ngayon, lahat ay mga dating pangulo na may kaso ng katiwalian. Totoo ngang matagal mamatay ang mga masasamang damo.
https://t.co/CMPpN3W8tv",Negative,Hate
"@alvinelchico @DorisBigornia Si BBM ang iboboto ko, kung sumasamba ako sa demonyo. Weh! There is no one more dignified, qualified, respectable, selfless, and honest than Leni Robredo!",Negative,Hate
"129.
Knakabahan nanaman ang camp ngiwi dahil sa Miting de avance bukas. Mas lalo pa silang kinakabahan dahil wala na silang survey na ilalabas the next day.
#NagaIsPink
Papa P
Ayala
President Leni Robredo
#MitingDeAvance
Satanas
Pipay
#UPinkFight
#BicolIsPink
#IbotoNa10Pilipinas https://t.co/SBUpv6Ihkh",Negative,Hate
"@mulato_rica @bongbongmarcos surveys will always be surveys, that why when leni robredo wins don't say that its because of cheating and fraud, and not because of the pink people's movement on the ground",Negative,Hate
"Pag Leni Robredo namo 🔊

Tio̍h kúiⁿ Leni--lo͘ 🔊 https://t.co/MvKMdVN6o0",Negative,Hate
"Ang Loser sign na pinauso ni Leni Robredo at ng mga taga-suporta niyang pinklawan.
#losersign
#LeniLoser https://t.co/deBzmYaIUY",Negative,Hate
"In the Philippines, presidential frontrunner Bongbong Marcos is using TikTok and troll farms to rewrite his dictator father's violent past for young Filipinos (David Pierson/Los Angeles Times) https://t.co/msQBXgEqvu",Negative,Hate
"""bakit ko hindi iboboto si bongbong marcos eh anak siya ni ferdinand marcos?""

eh putanginang yan edi sana yung tatay na lang ibinoto niyo kundi ba naman kayo siraulo eh HAHAHAHAHAHAHAHA",Negative,Hate
@Li0nHeart23 Tingin mo itataya ni Nikki Coseteng ang pangalan niya kung hindi totoo. gaya mo fake DP pero nagpapaka relevant. watch the full content of the video ng interview. Halata nmn sa hitsura ni Bongbong Marcos na adik.,Negative,Hate
"hindi lang enabler si bongbong marcos, beneficiary pa siya sa ninakaw. 😍",Negative,Hate
@TitaFaney Leni Robredo niyo magpalit man ng kulay hindi parin mababago kung saan siya dependent.👇🤣🤣🤣 https://t.co/BaCjkwYKDT,Negative,Hate
"Talagang ayaw talaga paawat ng mga supporters ni Bongbong sa paggawa ng fake news. Mahiya naman kayo sa mga pamilya niyo na nabubuhay kayo sa kasinungalingan at panlalamang sa ibang tao. Isinasabuhay niyo masyado ang ugali ng mga Marcos.
https://t.co/oZQzrGkaHZ",Negative,Hate
"""Bongbong Marcos will never sleep with the enemies of the state. Never."" - Inday Sara Duterte 

She is right. Choose a leader that will NEVER allow NPAs to gain back power in controlling the government. Never again.

IPANALO ANG BBMSARA
#UniTeamUnitelnILOILO",Negative,Hate
"Bongbong Marcos, the inevitable https://t.co/gr5Yi5VbY6",Negative,Hate
PRRD BINUTATA si LENI ROBREDO sa USAPIN NG UKRAIN at RUSSIA/BUMALIK DAW ... https://t.co/jU4HJYQSHB via @YouTube,Negative,Hate
"some of u need to understand that tagalog is NOT faisal mangondato's native tongue that is why he is struggling to speak. sana hindi niyo na lang pinagtatawanan :) at least he had the courage to show up unlike [redacted]
#CNNPresidentialDebate",Negative,Hate
"""Marcos Jr. received INC’s bloc vote as VP in 2016 but lost to Leni Robredo""

#LeniKikoAllTheWay2022 https://t.co/Kh83CJ6hIy",Negative,Hate
"DDS and apologists making an issue out of VP Leni Robredo's ability to answer the questions confidently and completely.

Tawag dun prepared kasi may actual work experience, track record, at accomplishments.

Di kasi kayo sanay sa mahusay 💗
#CNNPHPresidentialDebate #IpanaloNa10To",Negative,Hate
red-tagging na. ping lacson ano na? sus.,Negative,Hate
lahat ng lumalabas sa bunganga ni bongbong marcos halatang labas sa ilong amputa,Negative,Hate
@cinecinecine30 @lianbuan Hey Rappler! You might wanna add this to your post…. “BUTCHERS OF SAF44 MILF  Now Supporting Leni Robredo”,Negative,Hate
"@QuinnLennard @raysonable panong nandaya 3 x na nga nag pa recount 

ito pa link:https://t.co/tHfmKAnnH6
 hirap makipag usap sa sarado isip sana bigyan mo din ako ng RESIBO  NA NANDAYA NGA",Negative,Hate
"Most number of my classmates will be voting for Leni Robredo .. 

I enjoy and love my block - though minsang gusto ko silang tanungin kung anong say nila sa mga gawain ng kapwa nila kakampink? 

well mannered and educated naman sila ... di talaga pareho pareho mga kakampink. https://t.co/6WBz3eFuYQ",Negative,Hate
"@NikkeiAsia @GisingPilipino Pinaka BOBANG NAGING VISE PRESIDENTE SA PHILIPPINE HISTORY - Leni Robredo, tsk tsk tsk, ngayun eh tumatakbo na nang pagkapresidente... anak ng tokwa GUYS MAAWA NAMAN TAYO SA PILIPINAS…ano ang gagawin nitong nilalang na ito sa Pilipinas?",Negative,Hate
WHAT THE FUCK WDYM MINGYU SAID LENI ROBREDO,Negative,Hate
"Once again,

#10 Leni Robredo — President
#7 Kiko Pangilinan — Vice President

#LeniKiko2022 🌸
#LeniKikoAllTheWay2022 🌸
#WeDecide",Negative,Hate
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! https://t.co/ftHOpYxrte",Negative,Hate
Yellow cult ni Leni Robredo....nakakatakot ang campaign.🥴 https://t.co/xZjO9e0z4E,Negative,Hate
"@ntchboi_twncksx 'wag kayo magpalaki masyado ng ulo, wala namang issue bukod sa incompetency ni Bongbong at nakaw na yaman ng pamilyang Marcos. Next debate? Hmm, CNN organized one? Maybe pwede niyo kumbinsihin si Bongbong na dumalo doon? Balita ko kasi lahat present, maliban sa kanya.",Negative,Hate
"Now that the MILF and MNLF have jointly endorsed VP Leni Robredo and Daughterte, will UniThieves supporters criticize Butangera for being endorsed by those who supposedly ""killed"" the SAF44?!

Odiba ang tanga-tanga talaga ng UniThieves supporters?!",Negative,Hate
"Alternative headline: Trapo Isko takes Robredo's remarks out of context for own populist narrative

https://t.co/APsaNu8ExL",Negative,Hate
@sejoalzir Tama yan si inutil@ang npa-komunista hndi si leni robredo.,Negative,Hate
not bns related ulit pero i just wanna rant abt my tito commenting on my leni robredo cover photo. nastress ako tangina,Negative,Hate
"Another objective comparison...objective since verifiable naman lahat ng info through credible sources.

Hello Google po sa mga tamad na puro fake news ang pinapanuod.

VP Leni Robredo definitely has all the check marks.

#LeniKiko2022 https://t.co/JYvN6Ymqys",Negative,Hate
@Vinny_Me Kawawa nman ang mga nabubulagan lng sa pagbibigay ng boto kay bbm. Walang maibigay na dahilan kung bakit cya ang karapatdapat iboto. We have to go out and educate them more. Ituro ang mga mahahalagang benepisyo na nagawa na at magagawa pa ni Leni Robredo,Negative,Hate
WALAAAA NA MAYYY PANALOO NA!!! PUTANGINAAAAAA!!! MAHAL NA MAHAL KA NAMIN BONGBONG MARCOS!! 😭♥️🇵🇭,Negative,Hate
"bobong marcos po talaga sya, hindi bongbong marcos. ukitnana ketdi, makapabusor",Negative,Hate
"Noisy:
1. Jose Montemayor -IIII

Absent:
2. Marcos Jr.-IIIII-II https://t.co/SLCGB5rsiq",Negative,Hate
"A day after Leni Robredo painted the town pink, Isko Moreno has revealed his true colors. His decision to side with the Marcoses, use Duterte's rhetoric, and bash Leni of all people has disqualified him from being part of the opposition.",Negative,Hate
‘Di makarelate si Ping Lacson ‘no? Drinop siya ng PolPar niya 🥴,Negative,Hate
"NATALO, HINDI DINAYA. Nag-recount pero lalo lang dumami ang agwat ng boto.

Alam mo ang TOTOONG DAYA? Ito yung ikaw mismo ang dumadaya sa sarili mo sa pinaniniwalaan mong ""totoo"" kahit mas malinaw pa sa sikat ng araw ang katotohanan.
 https://t.co/jD2oVVw6B0",Negative,Hate
"@COMELEC @vicegandako @YengPLUGGEDin @bernardokath @143redangel @piolopascual_ph UMPISA NA BA VOE BUYING ? TULONG po sa PAGSUMPO. GARIN BBMSARA , MGA PILIPINO TANGGAPIN NYO pera PERU IBOTO si LENI ROBREDO.
 WAG MATAKOT E KOPRAS NYO PERA DIN NYO YAN. https://t.co/EQzSWVaIde",Negative,Hate
Taz hindi man lamg magawang icondemn imor og pagsabohan ni mama leni robredo mga anak nya na kakampinks na ginagawa na xa g santo at napakatoxic sa social media!!!! Buti ang ang uniteam nagsasabi na excercise restraint. ksi dyan sika magaling! Puro galit! walang awa! #NagaIsPink,Negative,Hate
"@cnnphilippines @laratyan 3 beses na dumaan sa Supreme Court talo ka talaga Bongbong Marcos, di makapagmove on, puro ka fake news!!",Negative,Hate
"sa bus kanina, they asked me kung sino ang presidente ko when I answered ""Ka Leody De Guzman po"" they were lyk 

""sino yorn?!!!"" 

Pinagtawanan pa nila ng mga conductor at driver na nagtanong sakin. Hindi ko sya madefend dahil hindi nila sya kilala.",Negative,Hate
@MedwinTruefaith Hahaha kaya sa mga OFWs na boboto ky 88M i dare you na umuwi dito ng Pinas pag sya nanalo pero it wont happen kasi LENI ROBREDO and KIKO PANGILINAN ang magiging president and vice,Negative,Hate
yung at this point suportado mo pa din si bongbong marcos... gagi malala na yan,Negative,Hate
@gabvalenciano @lenirobredo @kikopangilinan Sinong matatalo si LENI ROBredo sinong iyakin si Kiko Pangilinan sabay sayaw ng bulate dance!!!!,Negative,Hate
"Although being booksmart is not only measured by one's academic achievements, bongbong Marcos went as far as to FAKE his diploma. How are you going to let someone as unfit as him to lead your country, when a real diploma is considered a must for a simple office job?",Negative,Hate
"Yung super trying hard mga ulol na trolls ni LBM. Loser daw yung nag-iisang babae sa gyera pero si LBM kasi... NO BALLS, NOTHING BUTLOG.. EKIS...THE BIGGEST FUCKING LOSER BONGBONG MARCOS JR. PERIODT!
#KayLeniNaTayo #10LeniRobredoPresident #PiliPinasDebates2022 #PasigIsPink https://t.co/1C9b8FMZ88",Negative,Hate
"Montemayor 🤝 Marcos Jr

Parehong pinaiyak ni Ka Leody De Guzman

#CNNPHPresidentialDebate https://t.co/bo4njHrjzZ",Negative,Hate
"@wolfkaixx WALANG GINAWA SA SENADO? 
TERM (2010-2016)

SOURCE: https://t.co/enz8gy7V38",Negative,Hate
Wala si Leni Robredo pero nakatutok naman ang traydor team ni Bam Aquino 😏 https://t.co/QBw8GgEZqy,Negative,Hate
"“tanungin mo ang sarili mo, do you see yourself in BBM? are you proud if someone tells you, ‘nakikita ko si Bongbong Marcos sa’yo’. magiging proud ka ba?” 🥵💗 https://t.co/2x6XKP65sK",Negative,Hate
"Robredo on Marcos Jr.: “Wala nang redemption. Ang sinungaling sa simula, sinungaling hanggang dulo.” | @krixiasINQ https://t.co/VVGBnr92pd",Negative,Hate
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! 

NO TO NPA! 😡 https://t.co/HhoSzxzNmO",Negative,Hate
"Jusko si Isko hahaha I mean… why not defend yourself for your rebuttal

Also Ping Lacson wtf, kung nakikinig ka 4 points ang binigay ni VP Leni😂

May boboto talaga sa kanila ano? How unfortunate.",Negative,Hate
yo he read infos abt marcos in bongbongmarcosdotcom that's why he saw good things abt bongbong himself.. puta malamang 😭😩 #ashsgs,Negative,Hate
"VICE PRESIDENT OF THE PHILIPPINES NA HINDI NAMAN NA FEEL! LENI ""scripted"" ROBREDO

#10RobredoForPresident #kayleniangatbuhaylahat 
#Lenibobo 
#Kayleninatayo https://t.co/3bwi0eQaV3",Negative,Hate
"Sinech itey na idol raw si Mayor Vico at gustong maging tulad ng Pasig ang Pilipinas pero ang iboboto ay magnanakaw??

Fyi po, ang Transparency Ordinance na finile ni Mayor Vico ay inspired kay Mr. Jesse Robredo na asawa ni VP Leni 🤷🏽‍♀️🤷🏽‍♀️😏",Negative,Hate
"Ang kasalanan ng ama ay hindi raw dapat ipasa sa anak. Same thing with ""Ang achievements ng ama ay hindi dapat i-credit sa anak."" Matagal na pong nakalibing yung matalinong Marcos, mga latak nalang yung natitira ngayon. #LetLeniLead2022
https://t.co/eoHx8XPNw6",Negative,Hate
@cristin______ @jonasserino Kasi po sumusuporta siya sa cpp-npa-ndf hehe https://t.co/0mbKKT6DVZ,Negative,Hate
"Si ma dumb leni robredo ay sinungaling, magnanakaw, druglord protector at npa terorista suporter.
#leniduwag",Negative,Hate
"Parang gusto kong iboto si Faisal Mangondato kasi kawawa sya,,, parang walang supporters 🥺🥺🥺",Negative,Hate
kala ata nila cool/astig sila dahil si Bongbong Marcos boboto nilang Presidente. HAHAHAHA,Negative,Hate
"This debate just sealed the deal, I am all for Leni Robredo for the next president. Still kudos to all the candidates who showed up not everyone has the courage to do that. Yes I'm talking about the spoiled brats Marcos and Sara Duterte.

#CNNPHPresidentialDebate",Negative,Hate
"bongbong marcos can’t even speak for himself, what more para sa country natin?",Negative,Hate
"@kasmot_07 @rapplerdotcom tonto! 1700 islands ang pilipinas sbi ng vp ng pilipinas, punyeta vp leni robredo! 4 x 40= 1600..vp leni sumagot! ano galung n vp ng pinas!",Negative,Hate
red tagger ping lacson speak up now,Negative,Hate
lulusutan talaga ni koya lahat. the bottomline is leni robredo was urgent in responding unlike the people you support. #ashsgs https://t.co/yEB9DotE2V,Negative,Hate
"If ever (wag naman sana) manalo si bongbong, i'm 100% sure that there will be another people's revolution movement. PILIPINAS!! Let's open our eyes for the sake of the country and the future. Wag na nating hayaang mangyari pa ito. Iwanang blanko ang pangalan ni Marcos sa balota.",Negative,Hate
yikes di daw dilawan or dds kay hangad la niya an ikabubuti han pilipinas pero hi fucking bongbong marcos an igboboto teh make it make sense,Negative,Hate
"Gawin nyo ng 1Million. Nahiya pa kayo sa butal. Your crowd estimates are just as inflated as your ego na may panalo pa ang ina nyo. WALA. WALANG HIMALA. Pandaraya meron, PERO BABANTAYAN NAMIN KAYO. WALANG TULUGAN SA GABI NG BILANGAN&gt; #NagaIsPink President Leni Robredo daw. 🤪 https://t.co/sxC0bZoN8z",Negative,Hate
"@shyluvsjk https://t.co/r9d9hucuzP 

what about this? wala nga siyang natapos na degree eh. how can he lead the country then? what good will he bring to our country. sige, sabihin na natin na hindi niya kasalanan ng tatay niya, pero anong pera ang ginagamit niya sa eleksyon, diba't ang—",Negative,Hate
"Magnanakw talaga ang mga Marcos na si Ferdinand, Imelda, Bongbong, Imee at Irene. Nasa kanila ang mana ng nakaw na yaman ng magulang!

https://t.co/VodLu9xnjp",Negative,Hate
TALAGA LANG HA PING LACSON. ATL IS DANGEROUS #TaraNaKayLeni,Negative,Hate
"THE HEAVIEST BURDEN that’s dragging down Bongbong Marcos’s march to Malacañang is the truth. The glorious truth that no matter where you look; personally, academically, professionally, politically, and morally, Marcos Jr. is no match to Leni Robredo. https://t.co/HXoZzCZWmP",Negative,Hate
"i dont care if ur a bbm supporter, kakampink, isko supporter, ping lacson supporter, etc 
pero please 

WAG NA WAG NIYONG SASAYANGIN SILA
 CHEL DIOKNO, RISA HONTIVEROS, NERI COLMENARES, LUKE ESPIRITU ( and the rest of tropang angat) 

PLEASE",Negative,Hate
"BongBong Marcos deliberately not attending presidential debates is an insult and a slap on every voter , every Filipino. He’s acting like he’s above the law and arrogantly assumes that he can just be silent and people would believe in him. Ano sha DIYOS?? 

#PiliPinasDebates2022",Negative,Hate
"Ako si Ashe isang gago, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo na ipanalo ito para sa lahat!

#KulayRosasAngBukas https://t.co/ocsQzZjyqc",Negative,Hate
"@UrlifeLiv @urayon1 @GerryCacanindin Sa mga pinagsasabi pa lang.. klarong mas adik si leni mo.. which is true. Kasi drug lord ang kapatid ni jesse robredo.  🤣😂

Until now walang drug test result ina mo. 🤣😂 https://t.co/YYgmP7pOL9",Negative,Hate
"The son of dictator Ferdinand Marcos is leading the polls to become the next president of the Philippines—thanks in part to misinformation spreading on TikTok  https://t.co/Arn1NhWdpt
h/t @kellyruthk for flagging this fascinating read",Negative,Hate
"TRIVIA

Alam nyo ba kung nasaan si Bongbong Marcos noong time na nagkaroon ng COVID-19? 

Nagpapa-recount.

#MarcosTakot",Negative,Hate
Ping Lacson is still blinded by his pet project...,Negative,Hate
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! 

NO TO NPA! 😡 https://t.co/VOTZDRHJSi",Negative,Hate
"Philippine presidential race tests Filipinos' belief in democracy, but surveys show 1 in 2 voters prefer dictator's son https://t.co/EoXkQULjX7 https://t.co/hBGFj3GEeN",Negative,Hate
"Pinaka BOBANG NAGING VISE PRESIDENTE SA PHILIPPINE HISTORY - Leni Robredo, tsk tsk tsk, ngayun eh tumatakbo na nang pagkapresidente... anak ng tokwa GUYS MAAWA NAMAN TAYO SA PILIPINAS…ano ang gagawin nitong nilalang na ito sa Pilipinas? https://t.co/ufd6TmvuvS",Negative,Hate
"Leni ROBredo now talking about changing the system 😲
Good she's listening to Sec Norberto Gonzales.",Negative,Hate
"disregarding his FAMILY and PERSONAL history, bongbong marcos is still a vastly incompetent and borderline fucking stupid ""leader"" with nothing to prove for himself other than the supposed ""achievements"" by his dictator father.",Negative,Hate
"Dubbed by many as a ""Manchurian Candidate"", Ferdinand ""Bongbong"" Marcos Jr. still faces arrest in the United States ""defying a court order to pay US$353 million to human-rights victims""

#US #Philippines #Taiwan #IndoPacific #OSINT #China #LetLeniLead #LetLeniKikoLead #KakamPINK",Negative,Hate
