Tweet Content,Sentiment,Label
"Ever since oligarch MVPangilinan took over PH basketball and the PBA, the sport has become politicized and weaponized. Now oligarch MVP favors the stooge Leni Robredo, forcing athletes and coaches to toe the line. These jocks in the video are being pilloried for not doing so. https://t.co/0T9GtJMkkR",Negative,Hate
BONGBONG MARCOS DOT COM AMPUTA WHAT IF SAMPALIN KITA GAMIT NG WRECKING BALL,Negative,Hate
"Leni Robredo confirming what we know about Moreno all along, Isko is pro-Marcos. 

(At hindi malayong pro-Duterte-China rin considering BBM’s pro-China stance.) https://t.co/t7CtZDU2ea",Negative,Hate
SHUTA BONGBONG MARCOS DAT COM 😭😭😭😭😭😭😭😭😭😭😭😭😭 kala ko naman kung anong libro or article #ashsgs,Negative,Hate
@ABSCBNNews LENI ROBREDO ADMITTED TO HER INTERVIEWS THAT SHE WILL RUN FOR PRESIDENT  IF MARCOS WILL RUN. THE REAL TRUTH IS PLAIN TO SEE.HER MAJOR AIM IS TO STOP BBM ENTERING THE MALACANANG.🙄  THE ADVOCACY TO SERVE THE PEOPLE IS NOT IN HER .ONLY REVENGE AND VENGEANCE.,Negative,Hate
"bakit wala pa rin sumasagot nung tanong na proud ba kayo kung sabihin sa inyo na ""nakikita ko sayo si bongbong marcos"" HAHAHAHAH",Negative,Hate
@SolKiok @KimIndar Talaga? Kailan nagopya ng platform si VP Leni e wala nmn nito si Bongbong Marcos.  sana pina attend mo ng debate para malaman ng lahat ang platform niya. D puro Unity. Bayaran kamo ni Baby M ang 203 billion.,Negative,Hate
"@GutocSamira Anong naramdaman nyo kanina nung pinagtawanan at minaliit nya ang lahat ng pinaglaban nyo nung tumakbo kayo nung 2019? Isko literally mocked not only Leni Robredo but also the Otso Diretso slate, which included you? 😢",Negative,Hate
@kayeask SHE US A FAKE VICE PRESIDENT LENI ROBREDO IS A FROUD!! SHE CHEATED THE PRESIDENTIAL ELECTIONS LAST 2016 THATS WHY SHE BECAME ONLY THE VICE PRESIDENT AS SECKND RUNNER UP. FILIPINOS AND FILIPINAS ALL HATE LENI ROBREDO WE ALL SAY PUTANG INA MO LENI,Negative,Hate
"Isko Yorme and #BBM Bong Bong Marcos are the Only 2 Most Qualified Presidentiables 😍☝️✌ Isko EXPOSED the True Color and Intension of Leni Lugaw Robredo Dilawan 😁 -  https://t.co/9ZEGjjySom

Sara",Negative,Hate
Wala si Leni Robredo pero nakatutok naman ang traydor team ni Bam Aquino 😏 https://t.co/QBw8GgEZqy,Negative,Hate
Class ABC ang nagpanalo kay tanda. Sana naman tayo din ang magpapanalo kay Leni Robredo sa #Halalan2022 #LabanLeni2022,Negative,Hate
"balita sa ibang bansa nakakahiya ang pilipinas! 

#BicolIsPink #NagaIsPink #IbotoNa10Pilipinas president leni robredo https://t.co/905DirQHjb",Negative,Hate
"Tinatanong nung ate ko kung leni daw ba ako dahil nagpalit ako ng dp with leni-kiko frame. Tapos ang sabi ‘magbasa kayo ng history’, gusto kong sagutin na ‘ ate wala pong Leni Robredo sa history☺️’",Negative,Hate
Bakit puro bongbong marcos fanatic videos and trolls sa tiktok rn the fuck's this cuh???🤮,Negative,Hate
"MAGNANAKAW LANG 'YAN'

Presidential candidate Leody de Guzman said during the second Comelec debates on Sunday that the system is the problem when it comes to corruption. #PiliPinasDebates2022  #BilangPilipino2022

LIVE UPDATES: https://t.co/xWlqyrZ2fG https://t.co/dyLJyDkUbc",Negative,Hate
"Bongbong ""Bobo"" Marcos na hindi marunong mag Ilocano is not attending debates that arent organized by his chronies. Duwag amputa and to think na sya front runner? Tama ba yon, Pinas? 

Go Leni",Negative,Hate
"The least bongbong marcos can do to atone for the crimes of his family during the martial law era is to never set foot in OUR country again.

Kaso anong ginawa ni lods? Bumalik! 1st class ticket pa!

Di man lang nag sorry! Kahit acknowledgment, wala!

NEVER AGAIN. NEVER MDFKR.",Negative,Hate
@GiveMarjen1 @Sujibae_10 Both sides are bullying each other. If you think malala ang kakampink? Then why are you making false accusations na tinuturuan ni joma sison si leni robredo?,Negative,Hate
@Krazzzzzzyyy @NaldDavid @datumx11 google trends nanalo si Pres Joe Biden. e si Bongbong Marcos mo e No1 sa Pulse Asia anong nangyari? Talo! 2400 correspondent all over Phil nanalo na agad!? Bwaa ha ha ha,Negative,Hate
@foodtriper @KPOPSTANS4LENI Ths has been fact checked by Rappler and ayun di nanaman totoo haha number 1 sinungaling https://t.co/5l25hFktmD,Negative,Hate
"Friendly reminder...

Pag si Faisal Mangondato na ang magsalita, skip niyo na lang. Char... if gusto niyo lang nman na hindi masayang oras niyo. Charotz.

Atleast, siya nagpapakita HAHAHA.

#PiliPinasDebates2022 #TheFilipinoVotes",Negative,Hate
BONGBONG SINUNGALING #KaLeodyVsKawatan #ManggagawaVsMagnanakaw #KaLeodyVsKaCaine #ManggagawaNaman  https://t.co/Vwaij9Sv7v,Negative,Hate
Yung nawala yung Pldt nung Mag speech na si Bongbong Marcos. Teka lang?,Negative,Hate
"Presidential aspirant Manila Mayor Isko Moreno fired shots at fellow aspirant Vice President Leni Robredo, even using the term “yellowtards” #PHElections2022 #OurTurn2022

https://t.co/Tvrgo473er",Negative,Hate
"Wala na talaga akong makitang redeeming factor kay Bongbong Marcos. Sinungaling at magnanakaw na, adik pa. Manalo na kayo Leni, Kiko and tropang angat please! Gusto ko na pong matulog nang maayos. 🥺 #LeniKikoAllTheWay2022 https://t.co/Q2D2cy8MJp",Negative,Hate
"On Anti-dynasty...

Out of the 10 candidates, 4 were elected as legislators (Marcos, Lacson, Pacquiao and Robredo).. sila ang may Constitutional mandate to pass a law prohibiting dynasties..

E bakit si Ping Lacson lang umaksyon? Anyare sa iba? #PiliPinasDebates2022",Negative,Hate
"Daily reminder:
Hindi nakakataas ng masculinity ang pagsuporta kay Bongbong Marcos at di naman nakakababa ang pagsuporta kay Leni. Wag mong idamay yung buong bansa sa katangahan mo/nyo.",Negative,Hate
@ANCALERTS @IskoMoreno @lenirobredo @_katrinadomingo Misinformed si Yorme or sadyang ginamit nya lang din ang Marcos issue para makahirit kay VP Leni. Hindi nya narinig ang buong sinabi ni VP Leni nun tinanggap nya ang hamon sa pagtakbo. Marami sya sinabing dahilan dun at 1 lang dun ang pagtakbo ni Bongbong.,Negative,Hate
https://t.co/WCVCG1DqGt Robredo... mayvtunay na pagmamahal at plano makatulong sa mga kababayan lalo na sa mahihirap... with humility pati ang mga anak di gaya ng pamilya magnanakaw na Marcos.,Negative,Hate
"@alexabernardog After Duterte, EJK, Covid, Duque. Lord sana iregalo niyo na po ang pagkapanalo ni Mam VP Leni Robredo at kung pwede humirit, pati na rin si Sen Kiko for bise pangulo. 
First time voting for Leni. Duterte ako last election. OMG the trauma and budol is real 😭",Negative,Hate
"I once considered electing Isko Moreno for a national post in case he changed his mind and chose to run for VP instead. Pero parang mas lumabas na 'yung tunay niyang kulay kesa sa 'fake color' na sinasabi niya about VP Leni Robredo.

My respect for this guy: 📉📉📉 https://t.co/qexs6umA4d",Negative,Hate
@iamjogarzola ISKO MORENO DOMAGOSO ako pero peace tau lahat hehe wag lang yun absent na si dayunyor duwag hahaha,Negative,Hate
"Ooops. Not infront of a UP Professor. Nagisa ka tuloy. Hahahaha. Halatang bobo si Bongbong. Kudos to Prof. Carlos! Isa na namang babae. 

Marcos (in his head): bakit ba kasi ako nandito? https://t.co/hn9ViOg5ME",Negative,Hate
"@atepre_ning @__BryanNotBrian Ah I see. For context, itong Rappler Fact Check post ay fake. Yung graphic on the right was made by Team Leni Robredo, and as we all know it went viral so I'm guessing this is how the trolls are trying to discredit VP's achievements. :)

Hope this helps!",Negative,Hate
Nakucute-tan talaga ako kay Ping Lacson. As in pwede ko siyang maging crush kung hindi lang siya TRAPO 😍😍😍,Negative,Hate
"Is this what we call an influencer?
Pati pag sisimba namin titirahin niyo pa?

Jusko. 
@pipaykipayy
Leni Robredo Kiko Pangilinan, do you condemn this kind of attitude of your artists or influencer na sumusuporta sainyo, if oo nakakadismaya talaga pag ganito. Nakakabastos. https://t.co/OJkiNstaLg",Negative,Hate
"I am a 21 yr old Gen Z from Samar. I, my friends, and my family give our full support to Sara Duterte &amp; Bongbong Marcos. Tama na ang pagpapauto sa mga Dilaw! #RunSaraRun 🇵🇭👊🏻 https://t.co/sM9LrRgab9",Negative,Hate
Sa gobyernong tapat ni leni robredo sinungaling lahat 🤨 https://t.co/Aozg8NynYz,Negative,Hate
"“Bagong Pilipinas, bagong mukha. May prinsipyo may isang salita! Kaibigan mo, kaibigan ko yan si Leni Robredo, Leni Robredo! “ - some kakampinks in Makati rally

Kakampinks, akala ko ba ayaw nyo sa MAGNANAKAW?! 🫠🤭🤡🤣🤣

#BringBackMarcos 
#BBMSaraUNITEAM",Negative,Hate
@COMELEC ung pulse asia ung 58% ni BBM kailangan bawasan totoo magnanakaw siya sabi ni robredo totoo sinungaling siya nandaya sa election kailangan out si @bongbongmarcos 4th final time quit si Marcos ang mananalo si Leni Robredo hindi siya magnanakaw.,Negative,Hate
"Eh di nanay ninyo na ang EKONOMISTA. Siya na ang matalino. Sa pandaraya nga lang!
 SIGE SI LENI NA TALAGA!
https://t.co/b92sBg5xeH https://t.co/LMpuk8ApPL",Negative,Hate
"#NagaIsPink #BicolIsPink 
President leni robredo 

Lakas mag vote buying ni marcos ito ung mga hindi dapat binoboto babawi to!!! https://t.co/CaMHmpYcF2",Negative,Hate
@mmagnifyinglens @maracepeda Pilipinas ung talo pag si BBM ung manalo. https://t.co/l8isxb7pDw,Negative,Hate
"FUTURE PUPPET NG MGA OLIGARCHS AT DRUGLORD! Leni Robredo Withdraw! 
#BBMikawAngPresidenteKo2022  #MarcosForPresident #LetLeniLeave2022 https://t.co/dDO2uRELMc",Negative,Hate
"Kaya siguro hinahanap ni luchi cruz si Bongbong Marcos para makakuha ng ganung karaming viewers yung debate show nila.

51k versus less than 10k. 😁

-ctto https://t.co/mFKGuVaYy6",Negative,Hate
"bongbong marcos enabled his dictator dad! he was already a vice governor when martial law happened, if he really loved our country, bakit hindi niya ipinakita noon?",Negative,Hate
@ervinzziv Si Bongbong Marcos daw ang nakikinabang sa misinformation na Ibinabato kay Mama Fink. Sabi ni Len-Len.,Negative,Hate
"VP Leni Robredo, mas matindi yung ginawa mong tumakbo kang INDEPENDENT candidate habang Chairperson ka ng LP. #IPOKRITA! #PiliPinasDebates2022",Negative,Hate
@sosyolohija Sana sinabi na lang “Bobong Narcos” este “Bongbong Marcos” pala…,Negative,Hate
yikes di daw dilawan or dds kay hangad la niya an ikabubuti han pilipinas pero hi fucking bongbong marcos an igboboto teh make it make sense,Negative,Hate
Shet Nicki Minaj is shaking. Vp Leni Robredo is in the making!😭😭😭,Negative,Hate
"“Kung mayroong hindi dapat iboto para presidente, ito ay si Bongbong Marcos.” 
— Bishop Bacani

Marapating maging daluyan ang pananampalataya ng pagtataguyod ng integridad, katotohanan, at kinabukasan ng mga Pilipino, hindi pag-endorso ng mga tiwali.

#NoToMarcosDuterte2022 https://t.co/hDvQFcV44q",Negative,Hate
"gagi may nakita aq ""straight ang boto ko for leni robredo kahit bakla ako"" HAHAHAHAHHSHSHSHS",Negative,Hate
"@maltiq Mahilig gumamit ng salitang ""tanga at bobo"" ang mga supporters ni Leni Robredo 😏",Negative,Hate
Ces: susunod sana si bongbong marcos pero hanggang deadma pa din siya 😂#PiliPinasDebates2022,Negative,Hate
"Maria Ressa obtaining the Nobel Peace Prize Award, Hidilyn Diaz bringing home the country's first gold medal,  and Leni Robredo getting loud support for her candidacy. All are women that were attacked by the current (misogynistic) administration.",Negative,Hate
"the fact that bongbong marcos is a marcos, part of the pork barrel scam, lacks educational attainment and do not show up on debates should be enough reason for you not to vote for him. #HALALAN2022",Negative,Hate
"Up until the last hour of the campaign season, presidential frontrunner Ferdinand “Bongbong” Marcos Jr. failed to secure his much hoped endorsement from incumbent President Rodrigo Duterte. https://t.co/bT9Gx3jUyY #BilangPilipino2022",Negative,Hate
Bongbong Marcos: The man attempting to revive a corrupt political dynasty https://t.co/KRAw04eVDm,Negative,Hate
"""Tuwing eleksiyon, kami'y binibigyan lang ng laya ng elitistang gobyerno na pumili ng bagong elitista na manloloko sa amin."" - Ka Leody De Guzman

Magiging boses naba ng mga manggagawa sa Malacañang sina Ka Leody at Walden Bello? https://t.co/iDygTlY8bS",Negative,Hate
Bongbong Marcos: The man attempting to revive a corrupt political dynasty  https://t.co/rcAIzwd8Q4,Negative,Hate
"Hunyango Ka Isko Moreno Domagoso, user friendly! Trapo! Lost my respect",Negative,Hate
Kung si Leni Robredo nasa #SMNIpresidentialdebate #SMNIdebates2022 baka sabihin niyang kaibigan niya ang mga NPA 😏,Negative,Hate
"The Filipinos aae not worth dying nor  living for. So many stupid to be even supporting a Marcos whose family ransacked the country, killed and tortured many people.  https://t.co/cddu4sHfDn",Negative,Hate
"coming from Leni Robredo about human rights when her minions aka KAKAMPINK mass report BBM supporter social media accounts. 

paano mo paniniwalaan ang isang Leni Robredo who have followers who violates our basic rights. 

#PiliPinasDebates2022",Negative,Hate
"@MamaHopia KAHIT ANONG PAGBABAGO MO NG KULAY LENI ROBREDO,HINDI MO NA MAALIS SAYONG KATAUHAN ANG PAGIGING DILAWAN AT HINDI MO NA KAMI MALOLOKO PA.",Negative,Hate
Boo kay leody de guzman,Negative,Hate
"Isang korap na politiko (Isko Moreno) at isang kakampi ng mga komunista (Leni Robredo). Kanino kayo papanig? 
#boybentaisko
#kaylenipataytayo https://t.co/m8cxgfcDWC",Negative,Hate
Ano na Bongbong Marcos Jr. eto ba ang nega campaigning you called? What is your spoke prrson new script should be? https://t.co/pyk8UsRmAy,Negative,Hate
"Leni, beat Bongbong Marcos one more time!",Negative,Hate
"@twixter77 @WinwinEklabu @idwardjan Sabihan ba naman sinungaling ang kalaban on national TV. Is that true love sa bayan? Lahat na lang siniraan ng nanay nyo. Again, I ask. Is that true love sa bayan? More than qualified? Really? Mas magaling sya kay Ping Lacson? Tologoooo?",Negative,Hate
"@ANCALERTS @IskoMoreno @_katrinadomingo This Mayor should learn from Leni Robredo. If you can't draw a line between yourself and some family of plunderers, WHY should I vote for you? At least Leni has the BALLS to go against it. You should withdraw! #IskoWithdraw #IskoMeltdown",Negative,Hate
"Protektahan Ang mga oligarko. Iboto si Leni Robredo 🙏 kailangang manatiling mahirap Ang bansa spagkat kapag wla nang taong mahirap, wla nang mauuto at makakain ang mga komunistang NPA na nasa kongreso. Kaya ating iboto si Leni Robredo 🥰 https://t.co/3HYyR2R6Oz",Negative,Hate
I choose Leni Robredo but i do not choose a toxic community of supporters.,Negative,Hate
"@TIME Not really true that most millenials are rooting for marcos since they did not experience nor knew well the oppression &amp; plunder of his father's time, all leading universities in the country are rooting for Leni Robredo. Besides opinion polls can't be trusted  due to bribery",Negative,Hate
"Hoy leni robredo, barry guttierez! HINDI NYO SASAWAYIN BULLY NYONG MGA SUPPORTER??! Dahil sa kanila may buhay ang nawala! 
https://t.co/qxBvdRnvfm

 #NagaIsPink BLOOD IN YOUR HANDS!
#MarkAnthonyVillanueva
#Wanted #AssTeacher https://t.co/9Y01cL4KpG",Negative,Hate
"To all who believe that this current admin is a failure..

PLEASE KNOW THAT WE ONLY HAVE ONE TRUE OPPOSITION CANDIDATE..

VP LENI ROBREDO!!!!

YUNG IBA DYAN,  ""MULA SA MAHIRAP"" SCRIPT.  MASYADONG TRAPO ANG GALAWAN🤭",Negative,Hate
@RimandoCarlos @BBCNews Kung ayaw nyo si marcos. I respect pero kung di man manalo si marcos. Sana si ping lacson nalang. Wag na si leni.,Negative,Hate
"Masyado na yatang brainwashed si Ping Lacson sa Presidential System. 

Alam niyang sinasakal na siya ng sistemang yan pero mas pinapairal niya pride niya. 

Kung nakapagkakumbaba siya, baka siya na ang firm candidate ko.",Negative,Hate
"@biancavern baka pati ito din, binayaran? 🤭 https://t.co/qzNx7nfbQb",Negative,Hate
"AT sa magsasabi na dinaya ang eleksyon last year, ibig sabihin non lahat ng nakaupo ngayon ay null and void din + mas dumami pa nga boto ni vp leni nung nirecount 

RESIBO: https://t.co/oPfkVBXx9U",Negative,Hate
"Presidential aspirant Isko Moreno downplays rival Leni Robredo's stance on the possible return of a Marcos scion to Malacañang.

The late Marcos patriarch declared martial law in the 70s, enabling thousands of human rights abuses and plunder of the nation's coffers. https://t.co/I48EmwYmx0",Negative,Hate
"NATALO SI MARCOS

AT MATATALO ULIT SIYA

LENI ROBREDO FOR PRESIDENT! 🌷",Negative,Hate
"Tinawag ni Manila Mayor Isko Moreno si Vice President Leni Robredo na “fake leader with a fake color”.
https://t.co/37TIIYjFit
#TunayNaTabloidista 
#AbanteNews 
@IskoMoreno",Negative,Hate
"A Dictator’s Son Rewrites History on TikTok in His Bid to Become the Philippines’ Next President

https://t.co/wuDDdIXRTQ #thekingmaker",Negative,Hate
@alvenlmontero Most palpak and corrupt leaders fake president leni robredo ❌ https://t.co/S4vtiT8Xcv,Negative,Hate
"✅ Tinraydor si Miriam Defensor Santiago https://t.co/N4Uew7O7lo

✅ Marumi ang track record:

(1) BBM asked to return the 10M pork 
https://t.co/jizzKBm5oZ

(2) Marcos Jr. tried to withdraw the ill gotten money
https://t.co/hZeEQfwtyg",Negative,Hate
"Bongbong Marcos, attend ka muna ng CNN PRESIDENTIAL DEBATE. Bilib na bilib na naman sayo mga loyalista mo e si Quiboloy may-ari ng SMNI. And yet, nauutal ka pa rin. Puro ka unity, walang kongkretong plataporma. Jusko. Hirap mo panoorin.",Negative,Hate
"@ScottRod__ @hyukaisfanboi MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang ipagtanggol ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏",Negative,Hate
"still can't believe my 40year old cousin na walang degree at palamunin ng magulang has the audacity to call Leni Robredo ""bobo""

bhie nahiya naman yung degrees niya sayo",Negative,Hate
Mark Anthony Villanueva is a reflection and generalization of the whole Pink Movement of Leni Robredo and her Pinklawan minions. I already said it before and i will say it again now... These people are a hateful bunch! This election transformed them into monsters. What a Shame! https://t.co/nO6DgUbi28,Negative,Hate
"""hindi lang ang pagbabalik ng anak ng diktador ang nilalabanan natin""

STOP STAN LENI ROBREDO

#LeniRobredo2022 #LeniforPresident2022 #LabanLeni2022",Negative,Hate
"Was about to sleep then saw this stupid #KakampINC trending hashtag. Whoosh! KakamPinks undermining and belittling INC five days before the election…😐🤔 These folks really plan to offend people then expect everyone they disrespected to vote for Leni Robredo?
Katangahan.
Period.",Negative,Hate
"@acepalpallatoc @BBMMyPresident Yes to Bongbong Marcos..
#BBMIsMyPresident2022
#BBMikawAngPresidenteKo2022 
#BBMFORPRESIDENT2022",Negative,Hate
@ancomsrevolt Layo ng inabot niya from the 2016 elections noh? From Bardagulin si Bongbong Marcos to BBM stan 😬,Negative,Hate
"dahil sa mga nakikita ko na post sa social media parang mga kakampinks pa mismo ang nagtutulak sa akin para huwag iboto si Leni Robredo, sobra na kayo bakit kayo nagiging ganyan dahil sa politika. btw im not a leni robredo supporter",Negative,Hate
Oh Blengblong ILABAS MO RAW! https://t.co/5FNi1gjzdw,Negative,Hate
"@Fitzrift Now, imagine Leni Robredo na lutang on that debate with that low level IQ that she has. 😂 https://t.co/SBbgdeY0t1",Negative,Hate
"@COMELEC @vicegandako @YengPLUGGEDin @bernardokath @143redangel @piolopascual_ph UMPISA NA BA VOE BUYING ? TULONG po sa PAGSUMPO. GARIN BBMSARA , MGA PILIPINO TANGGAPIN NYO pera PERU IBOTO si LENI ROBREDO.
 WAG MATAKOT E KOPRAS NYO PERA DIN NYO YAN. https://t.co/EQzSWVaIde",Negative,Hate
@sarchavez As per Ping Lacson out of  118  projects 12 lng daw ang nagawa hnd lng sinabi kung ano yun at kung tpos naba. Haha,Negative,Hate
"Leni ROBredo now talking about changing the system 😲
Good she's listening to Sec Norberto Gonzales.",Negative,Hate
"Siniraan ni Leni Robredo ang Pilipinas for the last six years and now, she wants to be rewarded with the presidency? Ang kapal naman ng mukha.",Negative,Hate
"some of u need to understand that tagalog is NOT faisal mangondato's native tongue that is why he is struggling to speak. sana hindi niyo na lang pinagtatawanan :) at least he had the courage to show up unlike [redacted]
#CNNPresidentialDebate",Negative,Hate
"BASAHIN: Mariing tinututulan ng USG ng Pamantasang De La Salle, katuwang ang mga organisasyon at sektor ng Pamantasan, ang pagtakbo ni Bongbong Marcos, anak ng dating pangulo at diktador na si Ferdinand Marcos, sa pinakamataas na posisyon sa bansa sa #Halalan2022. https://t.co/5HFvUfQn6F",Negative,Hate
"Kung ang definition ni BongBong Marcos sa isang terorista ay isang armadong grupo na nananakit, nanunupil ng civilian o teenager na NON COMBATANT, pinapatunayan lang na ang PNP-AFP ay terorista.

EJK sa Drug War at Martial Law mismo ang ebidensya.

#ManggagawaVSMagnanakaw",Negative,Hate
Nano ni ya si Faisal Mangondato? Props? Do pang distraction lang ni sa ya sa debate. Buffer time bla,Negative,Hate
TANGINA MO BONGBONG MARCOS! https://t.co/vt3kRIqDrd,Negative,Hate
"May bago na ngaun.
Fake News Absorber
1. Jose Montemayor Jr. https://t.co/h5BpbqIRwc",Negative,Hate
@KimIndar ito ang Lutang. Sabog na sabog ang utak ni Bongbong Marcos  nyeta lungs. https://t.co/shWoQ5OGde,Negative,Hate
"Nakakaawa na po ang mga nag ha- House to House na #Dilawan #Kakampikon supporters ni Leni Robredo luts 😅🤣
👉 https://t.co/lu90XxOqFJ

Loren Legarda is 💪 sure Win❤️ Martial Law - Filipino People Love it! 😎💪❤️💯🇵🇭 ilocos Marcos Parin 💪❤️ https://t.co/AvGrAedBFn https://t.co/i4L9FDBAMT",Negative,Hate
"S pamilya ko, ako lng Robredo, 4 BBM, 4 Isko. Pero now, 4 n kmeng Robredo, 1 BBM, 1 Isko, 3 nonregistered. Kaya s eleksyon, Leni yn ksi mga BBM d nmn registered 🌸🙂 #Kakampinks #IpanloNa10ToParaSaLahat #KulayRosasAngBukas",Negative,Hate
Son of notorious dictator Ferdinand Marcos' is poised to win the Philippines presidential election https://t.co/QN7zXnyt0f,Negative,Hate
@patatoski Nagawa ng niyang umeksena na paluhod luhod sa loob ng simbahan pra lang makakuha ng boto..🤣 Sinira ang pangalan ng simbahang catolico…yes si Leni Robredo at ang buong pamilya niya eh Plastik.,Negative,Hate
@SbKuya eh ang number one source mo youtube channel ni bbm at website na bongbong marcos dot com paano mo nasabing nakita mo ng maayos yung kalidad eh ang one sided ng source mo 💀,Negative,Hate
"Baka wala pa ring nagawa si Leni Robredo nung pandemic, aba nilamon na ng fake news utak mo. https://t.co/ojHDPdhov8",Negative,Hate
"Hindi lang Marcos na tax evader ang iniiwasan dito. Pati na din ang mga kasama niya: Arroyo, Duterte, Estrada, Revilla etc.

Huwag na natin sila ibalik. Doon na tayo sa totoong bago at madaming buhay na binago. If undecided ka pa, bukas ang DM ko kung bakit si Leni Robredo ☺️",Negative,Hate
"""Nakikita ko si Bongbong Marcos sayo. Mapproud ka ba?"" 

omgggg ✊🏼",Negative,Hate
"The Marcoses were run out of  #philippines in 1986. Now the dictator’s son is poised to be president. Watch ⁦@ForeignOfficial⁩ @abcnews rep #symonsbrown                     ‘The young ones, they don’t know’: How a dictator’s dark past was whitewashed https://t.co/Owpxtwx12Q",Negative,Hate
"@Will42648371 @lolapink252525 @Jqtie1 Uhm, no. Im merely calling out her post. What’s humiliating is boldly supporting Bongbong Marcos despite the ineligibility.",Negative,Hate
@upmbt sorry napollute ng kakampinks ang #UAAPSeason84 . nahaluan ng politika ni leni robredo. ganonpaman #UPFight.,Negative,Hate
"sino mas laseng, si duterte o si norberto gonzales?",Negative,Hate
@JohnLouiesss who wants to support a candidate who has supporters normalizing cancel culture? the problem is not Leni Robredo but her supporters are full of social climbers who wanted to feel entitled.,Negative,Hate
PAGWALANG MARCOS SA PANGALAN NI BONGBONG? HA. HAKDOG ANO AMBAG NYA? #bardagulan,Negative,Hate
"me: sino iboboto ni nanay?
ate marose: di pa niya sure
nanay: baka si ping lacson
ate marose: ano na nagawa ni lacson?
nanay: wala pa, mangungurakot pa lang

gags issa mood hwhahahaha",Negative,Hate
"Lastly, he's a liar,  from educational attainment, to palusot sa debates, atbp. Kilatisin ang kandidato, makinig sa debate, yet he cannot even attend presidential debates.
https://t.co/i5MPdjORGD
https://t.co/L9gyyvMjkk",Negative,Hate
Leni Robredo started it kung ano klase demonyo ugali tutlaran ng mga sumusunod lalo kabataan kahit sa simpleng slogan nga kang eh basura na kaya d ba ko magtaka buo pagkatao gayahin ng mga follower nya bobo at makasarili worst bulag magkano bayad sa inyo mga uto uto?! 😏😏 https://t.co/snSDeazyfe,Negative,Hate
"HOY MGA BBM TROLLS, IMBES NA IPATREND NIYO NA LANG YUNG INTERVIEW NG ADIK NIYONG KANDIDATO, NANINIRA NANAMAN KAYO HAHAHAH IBIG SABIHIN KAYO KAYO LANG NANAMAN NANOOD NUNG BASURANG INTERVIEW NI BONGBONG MARCOS HAHAHA",Negative,Hate
"“Kukuha lang kayo ng idea kay Bongbong Marcos”

Luh anong makukuha kay BBM? Yung pautal utal nya? Ni di nga maintindihan pinagsasabi di mo alam san papunta yung punto. Patawa talaga tong mga to 😂

#SMNIpresidentialdebate 
#ManggagawaVSMagnanakaw https://t.co/wewp5azSpb",Negative,Hate
Dati Binabash at pinag tatawanan nyo si Leni Robredo sa mga interviews nya na laging hindi tugma ang sagot pero ngayon gusto nyo na maging pangulo. Kahit sino maging presidente Filipino is Filipino huhusgahan at huhusgahan kapa din.,Negative,Hate
yung at this point suportado mo pa din si bongbong marcos... gagi malala na yan,Negative,Hate
@vinoorajay @lenirobredo Wala kasing kaartehan SA katawan si Leni Robredo Di tulad ni Ka Watan na cannot fly in coach.,Negative,Hate
"MAGNANAKAW LANG 'YAN'

Presidential candidate Leody de Guzman said during the second Comelec debates on Sunday that the system is the problem when it comes to corruption. #PiliPinasDebates2022  #BilangPilipino2022

LIVE UPDATES: https://t.co/C0LkeqBMC5 https://t.co/q7pubbjPLM",Negative,Hate
@eraaamilano @Floof98088962 @Shortee3MEW What if si VP Leni Robredo ang i-endorso? At yung ibang bbm supporters na INC binoto si Leni? Ano reaksyon mo? Nakaka confuse kau di pala kayo nakikiisa sa religion mo,Negative,Hate
I’m so frustrated with my friends help hahahha wala daw ambag si leni robredo as a vice eh palagi ko naman shinashare sa fb mga ambag niya ayaw lang basahin ampota,Negative,Hate
@canete_darwin Smartest - Ernie Abella   Dumbest- Madumb LeniBOG,Negative,Hate
"Ang Loser sign na pinauso ni Leni Robredo at ng mga taga-suporta niyang pinklawan.
#losersign
#LeniLoser https://t.co/zbgyIMwxDC",Negative,Hate
"""He still lost to Leni Robredo"" https://t.co/lUCVpYqfSK",Negative,Hate
"wow naman ""Senator"" and ""Economist"" BongBong Marcos. Pati titles pinepeke na sa debate ngayon. lolz",Negative,Hate
tsaka niyo na po kami yabangan kapag may nagawa na po si bongbong marcos,Negative,Hate
"@onenewsph Beware of the ‘greedy monsters’ behind Leni Robredo. They are former government officials who made life terrible for many Filipinos. 

#NeverAgaintoLiberals/yellow turned Pink",Negative,Hate
"@CayasGernel Pansin niyo mga mahilig mag post sa alter ng mga sexcapades mga bakla bisexual. Top bottom versa. Mahilig s amga orgies and group sex. Si Leni Robredo ang choice?

May mali talaga.. nakaka bother na ang choice ng mga ganitong klase ng tao is LENI?

NAKAKA BOTHER

#Halalan2022",Negative,Hate
