Tweet Content,Sentiment,Label
Ha! Mas agree pa ako sa answer ni Faisal Mangondato tungkol sa political dynasty kesa kay Pacquiao. #PiliPinasDebates2022,Negative,Hate
"The presidential frontrunner and son of dictator Ferdinand Marcos doesn’t have a clear platform and has few views on China, although he has repeated the word ‘unity’ in rallies https://t.co/RT7SF3FU1n",Negative,Hate
"I literally typed, ""???"" when Ping Lacson condemned Martial Law atrocities and oppression. 

#PiliPinasDebates2022",Negative,Hate
@timivanmarquis1 Ay sige  PING lacson na pala ako potacaaaa hahah,Negative,Hate
"daming accusation, d nyo nmn napakulong. Wala ding saysay! MANANALO C BONGBONG MARCOS, DEAL WITH IT! ❤️💚 https://t.co/m3uegGnRgD",Negative,Hate
@dozZ3h_Vbril Seriously? Akala ko maka duterte po si abella since parehas taga Davao.. Ang alam kopo na maka SAME FEATHERS FLOCK TOGETHER ay si Norberto Gonzales 😅,Negative,Hate
"We don't need a president whose main purpose for running is to prevent others winning. Ibig sabhin wlang plano for the country. Purely personal. (SPECIFICALLY LENI ROBREDO)

#BBMIsMyPresident2022",Negative,Hate
"huwag niyong i-insist na si Ping Lacson ang best alternative kay VP Leni nang dahil lang sa military man siya jusq kahit anong ayos niyan sa militar at pulisya, bulok pa rin yan at alalahanin niyong author ng ATL yan na dahilan kung bakit may mga kasama kaming wala na ngayon 🙂",Negative,Hate
ferdinand 'bongbong' marcos jr. (@bongbongmarcos) stans piss me off so much even the way they type makes me want gouge my eyes out,Negative,Hate
"Sen. Ping Lacson is proud of himself for increasing the budget of CHR while continuing to redtag and support the anti terror law. 

#PiliPinasDebates2022",Negative,Hate
"@inquirerdotnet @GabrielLaluINQ Si Leni Robredo ang nagsalita, di ba? Bakit binabanggit mo mga Aquino ay nananahimik na sa Manila Memorial Park. Hindi ka rin yata naka-move on sa pagiging Marcos Loyalists nyo nang namamayapang padrino mo sa showbiz. R.I.P. So anong pinagkakaiba nyo sa tinitira mong VPLeni?",Negative,Hate
Ping Lacson seems to be so concerned sa mga taga Myanmar kesyo dumaan rin daw ang Pilipinas sa represyon during Martial Law. Gurl diba isa ka sa mga nagtotorture nung martial law?,Negative,Hate
Ang cheap cheap ng bashing ni Isko Moreno kay Leni Robredo. Classic case of a pot calling kettle black.,Negative,Hate
"This. Exactly. Stop being inconsistent and fake Isko Moreno Domagoso.

https://t.co/fccrp0pmg6",Negative,Hate
"@reyjuico Mga BURGIS, tulungan natin ang kapwa BURGIS na si Leni Gerona Robredo. Kakawawa sa polls. Imbes na umangat, paatras ang kanyang numbers maski kung sino-sinong mga BURGIS Nat'l Artists, mga datihan sa gobierno at army, mga doctor BURGIS lahat ay iboboto sya, ang pambato ng BURGIS.",Negative,Hate
@ilda_talk There's no way you'll cover up for Bongbong Marcos' non-appearance in any Presidential forums such as this one by hitting  on @CesDrilon --- it's futile and a cheap shot. 🌸,Negative,Hate
"halos yung ibang friend ko sa fb hilig mag share ng fake news abt leni robredo tas ang caption kung hindi lutang, leni lugaw. wala na ba kayong ibang mababato kay leni kung hindi puro ganyang pangungutsa nalang. kala mo sila nalulutang at sabaw ang utak🥲 lol",Negative,Hate
"You file your candidacy for President because BongBong Marcos is running for Pres. Hahahaha!
He's running for the Filipino people.
You run because he did and you don't want Marcos to take over the Ph. HAHAHAHA.
GHURL, OKAY KA LG???",Negative,Hate
"Bongbong Marcos is the Marcos family’s last desperate chance to return to power and the May 9, 2022 elections is his last election. Let’s give them their lives’ biggest disappointment this Monday.",Negative,Hate
BONGBONG MARCOS DOT COM NAURRRRRR #ashsgs,Negative,Hate
"What happening in the Philippines today!? Imaginin mo buhay natin for 6yrs under bato 🤡💩 di biro ang maging presidente di to joke!
Same script last time SUBSTITUTION GAME

More reason to support LENI ROBREDO for president 💗💙
#LabanLeni2022 #Halalan2022",Negative,Hate
"Hoy Isko kausap mo ata sarili mo? My God. Paano pa kaming 110 million Pilipinos?

Isko Moreno
Nacionalista(2006-2010)
UNA(2010-2014)
PMP (2014-2016)
NUP (2016-2021) 
Aksyon Demokratiko (2021-Present)

Leni Robredo
Liberal Party (2013-Present) https://t.co/rlJbDeWbqj",Negative,Hate
"I haven’t tweeted much about the Philippine elections, but just know that it is so, so important that Leni Robredo be elected president. We cannot let dictators, despots, and their children win the presidency (again). So many lives depend on this. https://t.co/TeaJbuzQ0s",Negative,Hate
@ABSCBNNews SUS! MAGIGING MATALINO NA NAMAN YUNG LENI ROBREDO HAHAHAHAHA. Bat ba kasi binibigyan si Leni ng advance questions? Di ba kaya ng brain? #WalangPinkYellowLang,Negative,Hate
mga teh 'pag magsesend naman kayo ng source 'yong reliable at credible naman sana hindi 'yong galing sa wikipedia at bongbong/marcos.com 😭😭😭😭 ako nahihiya para sa inyo pls 😭😭😭😭,Negative,Hate
pag natalo si leni robredo. tayo ang talo siya patuloy lang buhay niya hindi siya mag hihirap. eh tayong mga mahihirap? jusko HAHAHAHWHW baka di na matapos tong pandemyang to😁,Negative,Hate
@LisaLipsSoNice @freya023 @demons___ @gladysmarianne Pota ka din c Bongbong Marcos ba nadeklara nyan?? Ulol,Negative,Hate
"Think again before voting for a U.S. puppet and a communist sympathizer

Apparently Leni Robredo is a pro-American and a communist choice for presidency

#LeniRobredo
https://t.co/0ctvSmrtui https://t.co/03wTLNTFni",Negative,Hate
"Lord, kahit pa birthday gift ko na lang po si Leni Robredo as President 🥲",Negative,Hate
"Okay, so may ara kami na sakyan and du ka vibes siya namon and he asked me, who is my president this coming election and I answered Ping Lacson and he said that ""Ping Lacson is a loser""and he started discussing about Ping's work in the past",Negative,Hate
"Friendly reminder...

Pag si Faisal Mangondato na ang magsalita, skip niyo na lang. Char... if gusto niyo lang nman na hindi masayang oras niyo. Charotz.

Atleast, siya nagpapakita HAHAHA.

#PiliPinasDebates2022 #TheFilipinoVotes",Negative,Hate
kupal si BONGBONG MARCOS https://t.co/LGbULf8bGg,Negative,Hate
Lumutang ang pagiging npa terorista ni leody de guzman. Kung andun si leni robredo parehas yan sila kase suporter din yan ng mga npa terorista. Mas malala si leni robredo kase druglord protector pa.,Negative,Hate
@aluverni Can you educate us why not Bongbong Marcos? Don't send us clips and links. Sawa na kami. Your own words please. Thanks.,Negative,Hate
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! 

NO TO NPA! 😡 https://t.co/wcsCqKKJp1",Negative,Hate
Will Marcos Jnr be the first Philippine president who cannot visit the US? https://t.co/rPmB4znna2 via @scmpnews,Negative,Hate
"@heynikkipoo First, Leni Robredo is the 17th President by June 30. Secondly, it will do us good if they did leave 'coz they are blind and unreasonable. We need everyone's support to address the social and economic ills of this country. Lastly, I doubt they will leave. Easier said than done.",Negative,Hate
"Bongbong Marcos, the inevitable https://t.co/gr5Yi5VbY6",Negative,Hate
"Nako, Leni Robredo di mo makukuha ang boto ng taong bayan kung paninira lang alam mo. 😂",Negative,Hate
This photo is very symbolic of Liberal Party President Leni Robredo 's fate come May 9th. A forest-covered hill will stand in her way to prevent her from seeing its entirety and from reaching its peak. She will hear from this forest-covered hill very soon #Justsaying Dilawan https://t.co/duSX7livsX,Negative,Hate
"o pustahan di nagtaas ng kamay si bongbong marcos sa fair, honest, at peaceful elections",Negative,Hate
"Jusko si Isko hahaha I mean… why not defend yourself for your rebuttal

Also Ping Lacson wtf, kung nakikinig ka 4 points ang binigay ni VP Leni😂

May boboto talaga sa kanila ano? How unfortunate.",Negative,Hate
"@timothytrpg Short of repeating jet ski I see in him so cloaked he could be one of the same, a lot more despotic, Isko will be more authoritarian. 

Ping Lacson is extremely violent-capable, a dictator in the making.

#Leni is motherly, it is her, my choice.",Negative,Hate
"@lianbuan Clearly,Bongbong Marcos is losing on the ground. Somebody tell the son of the dictator that he simply doesn't have the talents of FEM.  🌸",Negative,Hate
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! 

NO TO NPA! 😡 https://t.co/CDys3m6gHJ",Negative,Hate
@ManuelPSev Are you seriously demanding professionalism from Madam @CesDrilon that you can't even expect from a Bongbong Marcos?🌸,Negative,Hate
@frank_puzon @mypthslw9 Mabuti pa mag ping lacson ka nalng acceptable pa kaysa kay marcos,Negative,Hate
"Kawawa talaga mga #Kakampikon Popular Celebrities with NO Use All ops ✌️😅 The Andrew E. Phenomenon Lampaso lahat ng Sikat 🤣😅 Kaya pa ba Leni Robredo ? Php 400+Million sayang?🤦😁

12 Million Views Watch!! 🤩💯👉 https://t.co/dVmlYRduK0

Ilocos Loren Martial Law is ❤️❤️❤️💯🇵🇭 https://t.co/GIBWeBNt3b",Negative,Hate
"Isko Moreno calls Robredo 'fake leader with fake color' for running as independent bet in #Halalan2022 presidential race

https://t.co/TVZ5velRy0",Negative,Hate
"👏👏👏👏👏
Lutang na lutang ang galing ni President Leni Robredo sa debate kagabi. At nanggigigil sa inis ang LBM at Dutae supporters. 

#PiliPinasDebates2022 

Lutang na lutang din ang absence ni LBM at DutaeGirl!
Diatabs at flush ang katapat niyan.",Negative,Hate
"Ikaw lang @ilda_talk ang nagsasabing walang substance ang pinagsasasabi ni VP Leni Robredo. Kung matalino ka, hindi mo masasabi iyan. Araw araw tinitira ninyo siya, kaya araw araw dumadami ang supporters niya. Salamat sa inyong mga asal trolls kung siraan ang isang hindi kawatan https://t.co/GuryDGu5Jl",Negative,Hate
"Kung anu-ano na lang nasasabi ni Isko Moreno kay Leni Robredo, halata naman lamang na lamang si Leni sa kanya. Si VP Leni kase matunog na pangalan ngayon na  makakalaban nya sa pagka-Pangulo.

#WithdrawIsko 
#LeniforPresident2022 
#LabanLeni2022",Negative,Hate
"ping lacson diba red tagger ka, interesado ako sa sasabihin mo lmao #PiliPinasDebates2022",Negative,Hate
@pusanggala007 Hahahahahahaha boba Leni Lugaw Robredo Lutang Fake VP✌️👊🇵🇭,Negative,Hate
"Ooops. Not infront of a UP Professor. Nagisa ka tuloy. Hahahaha. Halatang bobo si Bongbong. Kudos to Prof. Carlos! Isa na namang babae. 

Marcos (in his head): bakit ba kasi ako nandito? https://t.co/hn9ViOg5ME",Negative,Hate
Hindi pa presidente si Marcos pero may plano nang pumatay na naman. Pano masosolusyunan ang pag-aalsa kung papatayin lang? Gago ka ba Bongbong Marcos? #ManggagawaVSMagnanakaw,Negative,Hate
"norberto gonzales is a whole-ass boomer, and i'm glad that nobody will ever vote for his fascist ass",Negative,Hate
"HA HA HA

Ogie Diaz, nagpatutsada sa kakilalang 'umookray' kay VP Leni Robredo pero may utang sa kanya https://t.co/z7FAGDez2U",Negative,Hate
"lmao still can't understand how people can support someone like bongbong marcos?????? he should be out of the options nga eh. he has so many freaking issues &amp; benefited from the atrocities of his father yet you're still supporting this mf? 

#ashsgs",Negative,Hate
Wow nakakasuka nmaan yung commercial ni Bongbong Marcos. Dinadaan sa malumanay na boses tas kuwnare kahit sino daw iboto. Lols fake niyo po ser,Negative,Hate
"WATCH: Final Rally of Presidential Hopeful Leni Robredo before the next Philippine Presidential Election on May 9, 2022. She is running against the Son of Late Dictator Ferdinand Marcos known as BongBong Marcos who is a frontrunner in the election. https://t.co/9gQffF4zcD",Negative,Hate
BWAJAJJHAHAH TABERNA NARARAMDAMAN MO NA BA ANG PAGKATALO MULI NI DUWAG NA MARCOS JR. 😂KAY BUSY PRESIDENTE LENI ROBREDO KAHIT NA HAWAK NYO NA SA LEEG COMELECTA 😂 https://t.co/mDjAHS7RKd https://t.co/sGBaO7jB4h,Negative,Hate
@kalatnirain @DaljiyongXxi @pipaykipayy And who is Leni robredo? Millions of Filipino citizens knew that she is a fake VP hindi ba magnanakaw nang boto ang tawag mo dyan? Teka lang ha minsan Ang isang demonyo ay nagpapanggap na isang anghel at doon sa loob nang simbahan nangangampanya sa mass gatherings 😤,Negative,Hate
Leni inamo ng bayan...trages...pupunitin ko birth certificate kung Leni Robredo nakalagay doon... https://t.co/PiVtVO1NYu,Negative,Hate
"@attyfrancis1 And mind you, even your holier-than-thou Mrs. Robredo went to meet the leadership of the INC to seek their endorsement. If the INC's blessings were given to Santa Leni, will you also ask for her excommunication? Mga baliw na talunan!",Negative,Hate
"@tonetjadaone Toxic PINKLAWAN. 💁‍♂️💁‍♂️💁‍♂️ IMPLUWENSYA NI Leni ""FUSHIANG INA NIYO"" Robredo.",Negative,Hate
"LENI ROBREDO NIYO IN THE DIFFICULT QUESTIONS HINDI SIYA NAGPAPAKITA😁

#LENIDUWAG 
#LeniTangaSaLahat 
#AkoSiLenLen 
#LeniWalangAatrasan 🤣
#LeniLutang
#LeniLutang 
#LeniLugaw",Negative,Hate
"@hyuuga_jeen and if i remembered clearly as well, Leni  did her best to provide relief goods and giving updates as to where the help went while Duterte spent his time bitching about her. 🥴🥴🥴
https://t.co/9oRCXReofK",Negative,Hate
"yesterday, walden bello attended to test other vice presidential candidates.

today, jose montemayor jr. attended to test our patience...

#CNNPHPresidentialDebate 
#TheFilipinoVotes",Negative,Hate
"daming naging ableist nung unang lumabas to tas naglipana yung mga trolls at mockery. LOOK AT THIS NOW. daming naabot ng kantang to to recognize our Presidente, Leni Robredo and Bise Presidente, Kiko Pangilinan ! https://t.co/85snxOvQwJ",Negative,Hate
Iyak na mr. Marcos  #KayLeniNaTayo panalo na si leni robredo https://t.co/m4KjweY2Bp,Negative,Hate
"@QuinnLennard @raysonable panong nandaya 3 x na nga nag pa recount 

ito pa link:https://t.co/tHfmKAnnH6
 hirap makipag usap sa sarado isip sana bigyan mo din ako ng RESIBO  NA NANDAYA NGA",Negative,Hate
"“Wag na po nating hanapin yung ayaw tayong harapin” - VP Leni

TAMA! Bakit niyo pa ba hahanapin yung ayaw tayong harapin kung nandiyan naman na yung nandiyan lang para sa atin.

At iyon ay walang iba kundi si LENI ROBREDO, ang Pangulo para sa Pilipino!

#PiliPinasDebates2022",Negative,Hate
"Isko Moreno calls Robredo 'fake leader with fake color' for running as independent bet in 2022 presidential race
#Halalan2022 https://t.co/SkkliV7Vu3",Negative,Hate
"Someone just educated me about aspiring President Leni Robredo and it’s okay… but, you know, I’m one of those “anyone but Leni” peepz. I won’t vote for someone who can’t even remember even 1 of the law she passed or worse the title of her favorite book. 😊 so… LMA.",Negative,Hate
@untmftw0097 @Paps_Caloy Hndi nmin kami nagfile for disqualification wahaha tanga ka nman. Kampon n nga ng demonyo pero ubod p dn ng tanga wahaha puro lng kasinungalingan alam nyo. KITANG KITA NMAN NA PANALO NA SI PRESIDENT LENI ROBREDO AT VPP KIKO PANGILINAN!!! TEAM RP!!! apaw na apaw mga rallies woohoo,Negative,Hate
"Ang humihingi ng Respeto dapat marunong din Rumespeto! Kapag minumura mo ang Nanay ng ibang tao meron bang pag respeto? Tuwing minumura niyo si Leni Robredo, Respeto ba tawag dun? Dahil sa mga pinaggagawa niyong yan ay nakikita ng tao na peke ang imahe ng kandidato niyo. https://t.co/wvlzPzWGIj",Negative,Hate
"Grabe walang kakwenta-kwentang kandidato si Bongbong Marcos.

#NoToBBMSara2022 https://t.co/Y0NfwopxCp",Negative,Hate
@gabvalenciano @lenirobredo @kikopangilinan Sinong matatalo si LENI ROBredo sinong iyakin si Kiko Pangilinan sabay sayaw ng bulate dance!!!!,Negative,Hate
"Yan ang Tatak Leni Robredo. And Leni, as a leader can't even call out her supporters for spreading hate KASI SA KANYA KUMUKUHA ANG MGA ITO NG NEGATIVE ENERGY #KayLeniPatayTayo kaya #ipaTaloNa10To https://t.co/Cdx23XHyS2",Negative,Hate
"Teacher pa pala yung supporter ni Leni na nambully ng estudyante na nagsuicide dahil lang BBM ang sinusuportahan? 😡

Salot talaga sa lipunan si LENI ROBREDO at mga SUPPORTERS nya😡

Tama yung isang nagcomment. KAPANSANAN talaga ang maging supporter nila",Negative,Hate
"If you're still voting for Bongbong Marcos following the series of debates and interviews he skipped, I doubt if you're still on your right mind.",Negative,Hate
HOY HINDI SENADOR SI BONGBONG MARCOS NAPAKATANGA NAMAN NG HOST NA TO,Negative,Hate
"leni robredo's credentials and actions as vice president, particularly during the pandemic, are compelling reasons for her to be elected in the upcoming elections. i'm not sure why the son of a tyrant with phony credentials and no contributions to the country is even an option 😐",Negative,Hate
"@maltiq Wow! To think they are bashing Ping Lacson for blocking their trolls. Double standards. Kadiri talaga pinks. Ayaw mablock pero nagpapasuspend ng account. 

Ano, can't handle criticisms sa inyong pink butterfly?",Negative,Hate
"@CleveArguelles @mikenavallo @ANCALERTS Media must highlight and repeateadly announce non-particopation of Bongbong Marcos in presidential debate/ forum.  They should invite oponion makers to comment of this ""controversial behaviour"" of the former dictator's son. Btw- Ferdi Sr is a good debater.",Negative,Hate
"@cnnphilippines Wala talaga, karambola pag si leni nanalo. si Ping Lacson talaga dapat☹️",Negative,Hate
@jing_dalisay We all know who to vote Leni Robredo as president and if you're talking about positivity you are just blinded of the lies the unithieves are telling you guys. Real positivity if you will come join us and we are always welcoming a former BBM supporter.,Negative,Hate
"@brndngrn @GelSantosRelos Wag kang palabintang. Wala naman kailangan itroll si Leni Robredo, dahil sirang sira naman talaga si BBM 😂",Negative,Hate
Taena tinalo na ni Isko Moreno si Ping Lacson sa pagiging pinaka iyaking candidate.,Negative,Hate
"@nicadelrosario AP? As in araling Panlipunan? Kahit nmn di ka pamilyar kay VP 
Leni, as an AP teacher dapat si bongbong ang huli sa choices mo. Anong klaseng history lessons kaya ang tinuturo nito pagdating sa Martial law at Marcos Regime. Nakakabahala.",Negative,Hate
@Thelma66490398 Bobong tanga lang ang hindi naniniwala sa kalinisan at katapatan ng isang Leni Robredo.,Negative,Hate
"@phdinseokjin well okay, former President Ferdinand Marcos is one of the most intelligent leader we had. and okay sabihin na nating madami siyang ""achievements"", pero siya ba ang tatakbong presidente? lol, anong achievement ni bongbong? hindi pagbabayad ng tax, ganoon ba? nakakatawa naman yon",Negative,Hate
"VICTIMS OF MARTIAL LAW - MISMONG MARCOSES MAY KASALANAN

SAF44 - KASALANAN NI LENI ROBREDO

MINDSET BA MINDSET??

#KpopstansinREDandGREEN",Negative,Hate
"kapag nanalo si VP leni robredo at tayo ay niloko at tinraydor gaya ng mga naunang administrasyon. ako ay titindig  ulit at hindi magiging bulag at bingi. IKO-CALL OUT KAPAG MAY MALING GINAGAWA, HINDI HAHAYAAN. MAGING KRITIKO, HINDI PANATIKO. 

#LeniKiko2022 #LeniKikoAllTheWay",Negative,Hate
"Ano tong sinasabe ni Robin Padilla na wag hayaan madaya ule si BBM na magnanakaw, na sinungaleng, na walang ambag? NATALO SI BONGBONG MARCOS, HINDE SYA DINAYA. ULUL",Negative,Hate
"@giasison MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang ipagtanggol ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏",Negative,Hate
"@COMELEC @vicegandako @YengPLUGGEDin @bernardokath @143redangel @piolopascual_ph UMPISA NA BA VOE BUYING ? TULONG po sa PAGSUMPO. GARIN BBMSARA , MGA PILIPINO TANGGAPIN NYO pera PERU IBOTO si LENI ROBREDO.
 WAG MATAKOT E KOPRAS NYO PERA DIN NYO YAN. https://t.co/EQzSWVaIde",Negative,Hate
"HUWAHHAAHAHA BONGBONG MARCOS DAT COM DAW BEH AUCO NA 

#ashsgs",Negative,Hate
bongbong marcos dot com 😭😭😭,Negative,Hate
NO TO LENI ROBREDO. https://t.co/SMxAMCvNoZ,Negative,Hate
"Mataas ang tingin sa sarili porket L3niK1ko ang iboboto. Ano sa tingin nyo...kahat ng BBM supporters, tanga, masama ugali at  agnanakaw? Haha iiyak na la g kayo after May 9. Ping Lacson for president!",Negative,Hate
"Badoy nyo, BADUY! HAHHAHHAHAHA Tunog putang ins. Tulad ni Imee Marcos, BongBong Marcos, Mocha Uson at putang si Jam Magno. https://t.co/6Tn4J8YxPb",Negative,Hate
What we need is a Norberto Gonzales in this world full of Joey Montemayor! 💗,Negative,Hate
"To all who believe that this current admin is a failure..

PLEASE KNOW THAT WE ONLY HAVE ONE TRUE OPPOSITION CANDIDATE..

VP LENI ROBREDO!!!!

YUNG IBA DYAN,  ""MULA SA MAHIRAP"" SCRIPT.  MASYADONG TRAPO ANG GALAWAN🤭",Negative,Hate
The Marcos makeover: How history was rewritten to place a dictator's son on the cusp of power https://t.co/MEeGqW43T8,Negative,Hate
"@DewbzzzDewbzzz @breanna_dela @analwint0ur Mrs. Leni Robredo has a reason, why she didn't attend to SMNI. First and for most, sex offender ang host nang presidential na yun, also the other candidates has their reason why they didn't show up on that debate, and above all marcos loyalist ang dalawa sa mga panel, so what--",Negative,Hate
"Ang mga kalaban, walang maibato kay VP leni robredo, kaya pati kulay pinapatulan na. Mema lang. 😅 https://t.co/bKq1X6KCoY",Negative,Hate
Bongbong Marcos naglalakad na keyboard smash.,Negative,Hate
"@PaulMcCartney @ringostarrmusic i hope u have a good morning, please sue bongbong marcos for spreading lies https://t.co/HjcZMunhKS",Negative,Hate
Never again to Bongbong Marcos at Hugpong Ng Panggagago Indai Sara.,Negative,Hate
"While I reading on my feed then I saw one statement ""Kung hindi kasalanan ni Bongbong Marcos ang kasalanan ng kanya ama. bakit nyo isinisisi kay Leni ang nagawa ng Aquino? Ni hindi nga sila magkamag anak ."" o kahit ang kapalpakan ng dilawan pa.",Negative,Hate
"HINDI MAKAKALIMOT! HINDI NA MAUULIT!

Sa parehong tangkang panunumbalik sa Malacañang ng mga magnanakaw na Marcos, sa porma ni Bongbong Marcos, at pananatili ng tiranikong si Duterte sa kaniyang trono,

#NoMarcosDuterte2022
#NeverAgain https://t.co/ivNxOkYgJU",Negative,Hate
"leni robredo needs more experience???? leni literally served for 6 years as vp of ph and the 3 branches of govt (executive, judiciary, legislative) and u have the nerve ti say na she has ""no experience"" compared to bong bong marcos laying jobless for the past 6 years???",Negative,Hate
"Leni Robredo: Ang tunay na leader hindi natatakot humarap kahit kanino.'

Pakitawag nga si Prof. Carlos 😂",Negative,Hate
lahat ng lumalabas sa bunganga ni bongbong marcos halatang labas sa ilong amputa,Negative,Hate
"Leni Robredo obviously did not attend smni debate because of the owner of that network, sumobra naman po pagkaignorante try to know and search the owner of that network who will benefit😃",Negative,Hate
"FAISAL MANGONDATO, you may now rest and go back to sleep 🥱

Mukhang kulang na kulang po kayo sa tulog huhuhu",Negative,Hate
"@josef_ethanol MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang ipagtanggol ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏",Negative,Hate
"nakakatawa na andame paring supporters ni Bongbong Marcos sa tiktok? like ang tatag nyo ha, para lang kayong pumusta sa isang karera ng kabayo tapos yung pinustahan nyo wala naman don 🤣

#10RobredoPresident
#IpanaloNa10To
#CNNPHPresidentialDebate",Negative,Hate
"nagmamaLENIs nanaman ang mama Leni Robredo nyo, kung wala ka pong inuurungan, eh bakit di ka umattend sq SMNI debate, porket di ka lang binigyan ng advance questionaires e https://t.co/Od4kieQEQ5",Negative,Hate
"HINDI MAKAKALIMOT! HINDI NA MAUULIT!

Sa parehong tangkang panunumbalik sa Malacañang ng mga magnanakaw na Marcos, sa porma ni Bongbong Marcos, at pananatili ng tiranikong si Duterte sa kaniyang trono,

#NoMarcosDuterte2022
#NeverAgain https://t.co/j7noenKqXO",Negative,Hate
Sa Anim na taon ito lang nagawa ni fake vice president leni robredo . https://t.co/CCSx0TVCEc,Negative,Hate
how are people not seeing the stupidity in correlating robredo and the aquinos just because of a darn political party but NOT ferdinand marcos and bongbong marcos JR who literally share the same DNA,Negative,Hate
"@JohnLouiesss I vote for Ping Lacson btw. looking at a 3rd POV, kakampinks are so toxic and they deserve this loss.",Negative,Hate
"Nag unfriend ako ng mga bbm fb friends not because they support bbm but because they’ve been spreading fake news, negative campaigning and pathetic comments about my president leni robredo, If you support him then okay go but please wag nyo ipa hiya mga sarili nyo.",Negative,Hate
"7. Norberto Gonzales - I have seen a lot of tweets saying nakakaantok siya and honestly, they're right. While it shouldn't matter kase platforms dapat ang pinakikinggan, onti lang ang makikinig kung hindi siya kapansin-pansin.",Negative,Hate
@CJ3698 @smninews @COMELEC Alin SMNI pagaari ng isang bulaan sex maniac na pastor at mga ka kultong sinungaling. economist daw si Bongbong Marcos. Kahiya. Pwee!,Negative,Hate
"@iamzciohakkai @maeannelosbanos @usapinglacson @iampinglacson @News5PH @onenewsph Nag shifttoping na po yung nka pink, wag po assuming basta pink lenlen na, yung asawa ko laging nka pink my nka salubong na lelen supoters sabi leni mo kayo mam nka tawa, sumagot si ismi ping lacson po kami sa pamilya boom sunod,",Negative,Hate
i know nothing about law but at least i know na bongbong marcos is indeed a tax evader #ashsgs,Negative,Hate
"When national leaders are misogynists, female opposition candidates are more likely to be belittled, sexualized, and disrespected. #PHVote #WeDecide 

Read this #FactsFirstPH study by Gaby Baizas: https://t.co/gtkCyuDOEj",Negative,Hate
"@rapplerdotcom @newsdwight At this point,if minamaliit mo pa din si VP @lenirobredo over the weak Bongbong Marcos ay ikaw na talaga ang may problema.🌸",Negative,Hate
"@Cnzl2R3X4mPnfrU @LoveSB_bl wala. walang pagbabago. ang nangyari lang is napatalsik si marcos. edsa people power was a failure kasi hindi naramdaman ng lahat ang democracy. elite democracy ang mayroon

hindi po ba kayo nagsasawa sa marcos? maiba naman. leni robredo naman

hindi galing sa political dynasty",Negative,Hate
"After mag endorse ng INC kina BBM Sara, ang Net25 na related sa kanilang religion ay naglalabas ng balita laban kay VP Leni Robredo at supporters nito bilang parte ng kanilang black propaganda. Charot! https://t.co/IfPzgKpF0r",Negative,Hate
"Leody de Guzman of the Partido Lakas ng Masa rebutted Montemayor on his views about capitalism and labor, joking that Montemayor was acting like “Bongbong” Marcos Jr., another presidential candidate who was absent for tonight's debate and son of late dictator Ferdinand Marcos. https://t.co/r8Nv8q7fbC",Negative,Hate
"No, I will never respect a person who will vote for a Bongbong Marcos. Kahit sino ka pa, especially in this critical time.",Negative,Hate
"""Marcos pa rin"", rason kapag d na kayang ipagtanggol ang manok nila.   Magaling mag english pero pag tagalog wala naman sense.kaya pati followers ni bbm pareho na rin, reflection mo si bongbong pagnaniniwala ka pa rin Makipot utak #ManggagawaVSMagnanakaw  #SMNIpresidentialdebate https://t.co/kgsUdhlgbA",Negative,Hate
#PilipinasIsPink my mudra this morning “ Siraulo lang nmn ang boboto kay Bongbong Marcos. Walang isip Walang pagmamahal sa Bayan. Makasarili ang mga bayaran,Negative,Hate
@IskoMoreno Raul Roco and Miriam Defensor Santiago. Sobrang dami nilang nagawa para sa bansa pero hindi sila naging presidente. Kaya babawi kami. Hindi namin hahayaan na masayang si Leni Robredo. #NeverAgain sa Marcos at tuta ni Marcos noong Easter Sunday,Negative,Hate
"@IyaNerie @FancyHence The Supreme Court, sitting as the Presidential Electoral Tribunal, unanimously dismissed the entire electoral protest filed by Bongbong Marcos against Vice President Leni Robredo.

Read more para ‘di ka nagkakalat ng  fake news: 
https://t.co/w5RtW5XfVi",Negative,Hate
